age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
37,blue-collar,married,secondary,no,11953,yes,yes,unknown,208,1,-1,0,unknown,no
41,self-employed,single,tertiary,no,0,no,no,cellular,408,1,-1,0,unknown,no
31,admin.,married,secondary,no,941,yes,no,cellular,213,4,-1,0,unknown,no
49,technician,married,tertiary,no,196,no,no,cellular,9,7,163,24,other,no
49,blue-collar,married,secondary,no,611,yes,yes,unknown,179,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,638,yes,no,telephone,90,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,162,no,yes,cellular,324,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1852,yes,no,cellular,606,1,-1,0,unknown,yes
44,services,married,secondary,no,179,yes,no,unknown,75,3,-1,0,unknown,no
32,technician,married,secondary,no,2556,no,no,cellular,269,3,-1,0,unknown,no
49,services,married,secondary,no,271,yes,yes,cellular,541,2,330,2,other,no
32,management,divorced,tertiary,no,1145,yes,no,cellular,580,1,350,4,success,no
30,services,single,secondary,no,1487,no,yes,unknown,207,3,-1,0,unknown,no
41,admin.,married,tertiary,no,1536,no,no,cellular,273,1,95,2,failure,yes
50,admin.,married,primary,no,458,yes,no,cellular,116,2,363,1,failure,no
32,management,single,tertiary,no,307,no,no,cellular,96,1,201,3,success,no
35,admin.,married,tertiary,no,-272,no,yes,cellular,309,1,197,13,other,no
57,retired,married,primary,no,75,no,no,cellular,118,2,-1,0,unknown,no
44,services,married,secondary,no,0,yes,yes,unknown,471,2,-1,0,unknown,no
34,management,married,tertiary,no,520,yes,no,cellular,401,1,248,4,success,no
59,blue-collar,married,primary,no,3302,no,no,telephone,85,2,-1,0,unknown,no
52,entrepreneur,married,secondary,no,3332,yes,yes,cellular,182,4,-1,0,unknown,no
29,blue-collar,married,primary,no,787,yes,no,cellular,257,2,-1,0,unknown,no
30,admin.,single,tertiary,no,305,no,no,cellular,633,1,85,2,success,yes
56,management,divorced,unknown,no,2986,no,no,cellular,124,1,-1,0,unknown,no
44,technician,married,secondary,no,10888,yes,no,cellular,163,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,393,yes,yes,cellular,122,1,-1,0,unknown,no
53,blue-collar,divorced,primary,no,1815,yes,no,cellular,34,1,-1,0,unknown,no
40,blue-collar,single,secondary,yes,61,no,no,cellular,68,2,-1,0,unknown,no
56,management,married,primary,no,405,no,no,cellular,251,2,-1,0,unknown,no
72,retired,divorced,tertiary,no,438,no,no,cellular,279,1,-1,0,unknown,yes
21,blue-collar,single,secondary,no,2265,no,no,cellular,92,2,-1,0,unknown,yes
37,services,married,primary,no,0,yes,no,cellular,631,1,344,1,success,no
51,admin.,married,secondary,no,907,yes,no,telephone,722,3,-1,0,unknown,no
35,technician,married,secondary,no,1144,no,no,cellular,197,13,-1,0,unknown,no
32,admin.,single,secondary,no,89,yes,yes,unknown,308,3,-1,0,unknown,no
26,services,married,secondary,no,-16,yes,no,cellular,1036,1,-1,0,unknown,no
36,technician,married,secondary,no,30,no,no,cellular,111,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,2926,yes,yes,cellular,477,2,-1,0,unknown,no
83,retired,divorced,primary,no,4565,no,no,cellular,175,2,-1,0,unknown,no
42,blue-collar,married,primary,no,208,yes,no,cellular,82,1,-1,0,unknown,no
26,management,single,tertiary,no,2725,no,no,cellular,267,1,-1,0,unknown,no
30,technician,married,secondary,no,590,yes,no,unknown,242,3,-1,0,unknown,no
47,services,divorced,secondary,no,743,yes,yes,unknown,367,1,-1,0,unknown,no
69,retired,divorced,tertiary,no,247,no,no,cellular,138,2,-1,0,unknown,yes
49,services,married,secondary,no,7019,yes,no,cellular,263,1,368,3,failure,yes
54,self-employed,divorced,tertiary,no,0,yes,yes,cellular,309,3,-1,0,unknown,no
45,admin.,single,secondary,no,-198,yes,no,unknown,130,25,-1,0,unknown,no
25,management,single,tertiary,no,2140,no,no,cellular,81,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,225,yes,no,unknown,342,2,-1,0,unknown,no
56,management,married,tertiary,no,505,yes,yes,cellular,221,1,169,3,failure,no
46,management,married,unknown,no,3082,no,no,telephone,157,3,-1,0,unknown,no
37,technician,married,tertiary,no,143,no,no,cellular,57,6,-1,0,unknown,no
49,self-employed,married,secondary,no,2576,yes,no,cellular,64,6,-1,0,unknown,no
56,management,married,tertiary,no,318,no,yes,telephone,246,3,-1,0,unknown,no
40,management,married,tertiary,no,542,yes,no,cellular,1816,1,-1,0,unknown,no
28,admin.,single,tertiary,no,373,yes,no,cellular,126,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,578,yes,no,cellular,664,1,319,4,failure,no
37,management,married,tertiary,no,1852,no,no,cellular,117,2,370,1,failure,no
52,admin.,married,secondary,no,347,no,no,cellular,217,2,-1,0,unknown,no
44,management,married,tertiary,no,423,no,no,cellular,136,6,83,5,success,no
34,technician,married,secondary,no,1057,no,yes,cellular,176,10,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,221,yes,no,unknown,189,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1673,yes,no,cellular,56,10,-1,0,unknown,no
35,management,married,tertiary,no,16,no,no,cellular,185,1,-1,0,unknown,no
32,services,married,secondary,no,3756,yes,no,unknown,85,3,-1,0,unknown,no
40,management,divorced,tertiary,no,490,yes,no,unknown,477,2,-1,0,unknown,no
47,technician,divorced,secondary,no,191,no,no,cellular,228,5,-1,0,unknown,no
48,unemployed,married,secondary,no,817,no,no,cellular,806,3,183,5,success,yes
32,services,single,secondary,no,-23,no,no,cellular,185,1,305,1,failure,no
34,admin.,single,secondary,no,5057,yes,no,cellular,73,1,-1,0,unknown,no
32,admin.,married,secondary,no,205,no,no,cellular,197,3,-1,0,unknown,no
38,admin.,married,secondary,no,-728,yes,no,cellular,333,1,-1,0,unknown,no
60,admin.,married,secondary,no,2058,no,no,unknown,48,10,-1,0,unknown,no
60,self-employed,married,tertiary,no,2149,no,no,cellular,222,4,-1,0,unknown,no
59,management,married,tertiary,no,202,yes,no,unknown,128,6,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,1076,yes,no,cellular,1121,3,88,10,success,no
46,blue-collar,divorced,primary,no,1712,no,no,unknown,110,1,-1,0,unknown,no
60,retired,divorced,primary,no,1017,no,no,unknown,10,20,-1,0,unknown,no
59,retired,married,primary,yes,-1,no,no,cellular,229,2,-1,0,unknown,no
37,admin.,married,secondary,no,3420,no,no,telephone,92,1,-1,0,unknown,no
27,blue-collar,single,primary,no,553,yes,no,unknown,157,3,-1,0,unknown,no
36,blue-collar,married,primary,no,856,yes,no,cellular,39,10,-1,0,unknown,no
37,management,divorced,tertiary,no,0,yes,no,cellular,74,8,351,11,failure,no
34,management,single,tertiary,no,382,no,no,cellular,148,1,94,1,failure,no
33,services,married,secondary,no,7,yes,yes,cellular,55,1,-1,0,unknown,no
52,retired,married,secondary,no,603,no,yes,unknown,79,1,-1,0,unknown,no
38,housemaid,divorced,secondary,no,70,no,no,cellular,164,4,92,4,success,yes
28,blue-collar,married,primary,no,5542,yes,no,cellular,404,1,-1,0,unknown,no
59,technician,married,tertiary,no,0,no,no,cellular,274,5,-1,0,unknown,no
40,admin.,married,secondary,no,1,no,no,unknown,84,3,-1,0,unknown,no
41,housemaid,married,primary,no,175,no,no,cellular,252,1,-1,0,unknown,no
33,technician,single,tertiary,no,3827,no,no,cellular,359,1,-1,0,unknown,no
43,admin.,married,secondary,no,0,yes,no,cellular,175,1,-1,0,unknown,no
37,unemployed,married,primary,no,3051,yes,no,cellular,303,4,-1,0,unknown,no
30,blue-collar,married,secondary,yes,-18,no,no,unknown,157,2,-1,0,unknown,no
43,entrepreneur,married,secondary,no,0,no,no,unknown,1025,7,-1,0,unknown,yes
37,services,married,secondary,no,321,yes,no,cellular,222,2,300,2,failure,no
41,services,divorced,secondary,no,1838,yes,yes,telephone,242,4,-1,0,unknown,no
40,blue-collar,divorced,unknown,no,0,no,yes,unknown,91,2,-1,0,unknown,no
34,technician,married,secondary,no,357,yes,no,cellular,25,20,-1,0,unknown,no
51,services,married,secondary,no,0,no,no,cellular,439,3,-1,0,unknown,no
27,services,single,primary,no,140,yes,yes,cellular,361,1,-1,0,unknown,no
31,management,single,tertiary,no,29,no,no,cellular,179,2,-1,0,unknown,no
30,unemployed,married,tertiary,no,1067,no,no,cellular,78,2,-1,0,unknown,no
27,blue-collar,single,primary,no,540,no,no,cellular,115,1,-1,0,unknown,no
30,services,single,secondary,no,-172,yes,yes,cellular,282,4,329,2,other,no
33,management,single,tertiary,no,349,no,no,cellular,182,1,-1,0,unknown,no
31,technician,single,unknown,no,694,yes,no,unknown,431,2,-1,0,unknown,no
56,retired,married,secondary,no,-113,yes,yes,cellular,614,2,-1,0,unknown,no
27,blue-collar,single,primary,no,377,no,no,cellular,645,2,-1,0,unknown,yes
37,management,married,tertiary,no,0,yes,no,cellular,227,1,-1,0,unknown,no
51,services,married,unknown,no,7175,no,no,cellular,98,14,-1,0,unknown,no
47,admin.,married,secondary,no,1210,no,no,cellular,493,4,-1,0,unknown,no
37,technician,single,secondary,no,363,yes,no,unknown,110,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,9883,no,no,cellular,210,5,-1,0,unknown,yes
72,retired,married,secondary,no,1978,no,no,cellular,312,1,-1,0,unknown,yes
29,services,single,tertiary,no,1788,no,no,cellular,353,1,-1,0,unknown,yes
50,blue-collar,married,unknown,no,452,no,no,cellular,181,2,-1,0,unknown,no
60,admin.,married,secondary,no,221,no,no,cellular,92,4,-1,0,unknown,no
38,unemployed,single,secondary,no,804,no,no,cellular,1087,1,-1,0,unknown,yes
38,self-employed,married,secondary,no,215,yes,no,cellular,115,2,175,2,failure,no
33,admin.,married,secondary,no,0,yes,no,cellular,120,6,-1,0,unknown,no
30,self-employed,married,tertiary,no,2666,no,no,cellular,467,1,-1,0,unknown,yes
39,technician,married,secondary,no,0,no,no,cellular,84,4,-1,0,unknown,no
44,blue-collar,married,primary,no,-89,no,yes,cellular,187,4,-1,0,unknown,no
56,management,married,secondary,no,0,yes,no,unknown,726,1,-1,0,unknown,no
43,self-employed,married,secondary,no,5317,no,no,cellular,244,2,-1,0,unknown,no
60,admin.,married,secondary,no,12980,no,no,cellular,177,2,182,1,success,no
34,blue-collar,married,secondary,no,320,yes,no,cellular,413,1,92,3,success,yes
44,admin.,divorced,secondary,no,449,yes,yes,unknown,195,4,-1,0,unknown,no
27,unemployed,married,secondary,no,293,yes,no,unknown,70,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,732,yes,no,unknown,530,2,-1,0,unknown,no
39,management,single,tertiary,no,375,yes,no,unknown,66,2,-1,0,unknown,no
52,self-employed,married,primary,no,1750,no,yes,unknown,39,5,-1,0,unknown,no
39,blue-collar,married,secondary,no,5222,yes,no,cellular,239,2,177,1,failure,no
26,technician,single,tertiary,no,822,no,no,telephone,371,3,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,59,yes,no,cellular,157,3,-1,0,unknown,no
30,admin.,married,secondary,no,1081,no,no,cellular,222,2,-1,0,unknown,no
30,technician,married,secondary,no,13,yes,yes,cellular,205,1,-1,0,unknown,no
25,management,single,tertiary,no,2305,no,no,cellular,207,1,-1,0,unknown,no
79,retired,married,primary,no,429,no,no,telephone,1006,2,-1,0,unknown,yes
37,management,married,secondary,no,38,no,no,cellular,94,13,-1,0,unknown,no
30,admin.,single,secondary,no,110,no,no,cellular,132,4,-1,0,unknown,no
40,blue-collar,married,primary,yes,11,yes,yes,unknown,83,3,-1,0,unknown,no
26,management,single,tertiary,no,2786,no,no,cellular,415,1,-1,0,unknown,yes
59,admin.,married,secondary,no,1914,yes,no,cellular,126,3,-1,0,unknown,no
38,admin.,married,secondary,no,689,yes,no,cellular,270,1,-1,0,unknown,no
52,housemaid,married,primary,no,135,no,no,cellular,172,9,-1,0,unknown,no
28,admin.,married,secondary,no,-393,yes,yes,cellular,247,2,349,2,failure,no
53,blue-collar,divorced,unknown,no,-473,yes,no,unknown,249,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,0,no,no,cellular,25,2,-1,0,unknown,no
48,admin.,divorced,secondary,no,4099,no,no,cellular,397,2,-1,0,unknown,yes
55,technician,divorced,secondary,no,852,no,no,cellular,83,6,-1,0,unknown,no
27,admin.,married,secondary,no,1293,yes,no,cellular,1665,3,-1,0,unknown,yes
55,retired,married,unknown,no,554,no,yes,cellular,234,1,-1,0,unknown,no
38,self-employed,divorced,secondary,no,0,no,no,unknown,261,2,-1,0,unknown,no
60,retired,married,secondary,no,1141,no,yes,cellular,211,2,-1,0,unknown,no
33,management,single,tertiary,no,206,no,no,cellular,231,3,-1,0,unknown,no
33,management,married,tertiary,no,2374,yes,yes,cellular,212,2,-1,0,unknown,no
39,services,single,secondary,no,230,no,yes,cellular,106,1,-1,0,unknown,no
46,services,married,secondary,no,198,no,yes,unknown,49,1,-1,0,unknown,no
41,technician,single,secondary,no,-41,yes,yes,cellular,154,1,-1,0,unknown,no
58,housemaid,divorced,primary,no,57,no,no,unknown,117,3,-1,0,unknown,no
31,unemployed,married,primary,no,3837,no,no,cellular,340,1,-1,0,unknown,no
41,management,married,secondary,no,218,yes,no,unknown,247,1,-1,0,unknown,no
34,unemployed,married,secondary,no,-16,yes,no,cellular,212,3,364,2,other,no
54,blue-collar,married,primary,no,1849,no,no,cellular,127,4,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,1817,yes,no,cellular,1096,4,-1,0,unknown,yes
35,management,single,tertiary,no,0,no,no,cellular,81,6,-1,0,unknown,no
57,admin.,divorced,primary,no,987,no,no,unknown,295,2,-1,0,unknown,no
39,technician,single,secondary,no,1963,yes,no,unknown,100,4,-1,0,unknown,no
27,blue-collar,single,secondary,no,0,yes,no,unknown,191,4,-1,0,unknown,no
60,admin.,married,unknown,no,4629,yes,no,cellular,624,1,-1,0,unknown,yes
60,blue-collar,married,primary,no,5788,yes,no,unknown,203,2,-1,0,unknown,no
37,services,married,secondary,no,217,yes,no,cellular,152,1,-1,0,unknown,no
34,admin.,divorced,secondary,no,183,no,yes,unknown,88,1,-1,0,unknown,no
39,technician,married,secondary,no,0,no,yes,unknown,103,1,-1,0,unknown,no
36,technician,single,secondary,no,0,no,no,cellular,85,6,-1,0,unknown,no
29,management,single,tertiary,no,630,no,no,cellular,94,3,-1,0,unknown,no
33,blue-collar,single,primary,yes,-15,no,yes,cellular,326,2,-1,0,unknown,no
58,unemployed,married,secondary,no,3867,yes,no,telephone,159,1,364,2,failure,no
45,management,married,secondary,no,1546,no,no,telephone,171,2,-1,0,unknown,no
25,blue-collar,married,secondary,no,316,yes,yes,unknown,360,2,-1,0,unknown,no
32,admin.,single,secondary,no,-648,yes,no,unknown,439,2,-1,0,unknown,no
45,management,married,primary,no,321,yes,no,cellular,918,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,579,1,-1,0,unknown,no
48,self-employed,married,secondary,no,1175,yes,yes,cellular,62,1,-1,0,unknown,no
19,student,single,secondary,no,372,no,no,telephone,444,3,-1,0,unknown,yes
26,management,single,secondary,no,609,yes,no,cellular,594,1,-1,0,unknown,no
44,management,married,secondary,no,8262,yes,no,cellular,201,16,-1,0,unknown,no
38,technician,single,tertiary,no,2443,no,no,cellular,9,8,-1,0,unknown,no
32,services,married,secondary,no,172,yes,no,unknown,84,3,-1,0,unknown,no
39,admin.,single,secondary,no,14,yes,yes,unknown,19,9,-1,0,unknown,no
40,admin.,married,secondary,no,3126,yes,no,cellular,186,2,90,5,failure,no
41,blue-collar,married,primary,no,362,no,no,cellular,326,5,-1,0,unknown,no
42,services,married,primary,no,5879,yes,no,unknown,162,1,-1,0,unknown,no
28,admin.,single,secondary,no,2290,yes,no,cellular,2301,1,-1,0,unknown,yes
35,technician,married,secondary,no,-499,yes,no,cellular,488,4,-1,0,unknown,no
54,management,married,tertiary,no,0,no,no,cellular,260,7,-1,0,unknown,no
25,services,single,unknown,no,2022,no,no,cellular,276,8,97,12,other,yes
56,admin.,married,unknown,no,1784,no,no,cellular,71,2,-1,0,unknown,no
42,technician,single,unknown,no,2193,no,no,cellular,305,2,-1,0,unknown,no
37,blue-collar,married,primary,no,3574,yes,no,unknown,152,2,-1,0,unknown,no
37,technician,single,secondary,no,-242,yes,no,cellular,1149,6,-1,0,unknown,yes
25,blue-collar,single,secondary,no,154,yes,no,unknown,312,2,-1,0,unknown,no
50,management,married,secondary,no,309,no,no,telephone,113,1,-1,0,unknown,no
60,housemaid,divorced,secondary,no,2063,no,no,cellular,54,5,86,3,failure,no
61,retired,married,primary,no,2686,no,no,telephone,84,3,-1,0,unknown,no
54,management,married,tertiary,no,2650,yes,yes,cellular,50,1,-1,0,unknown,no
51,technician,married,tertiary,no,0,no,no,telephone,81,1,-1,0,unknown,no
30,technician,single,tertiary,no,2325,no,no,cellular,134,1,92,8,success,no
55,management,married,primary,no,366,yes,no,cellular,161,1,364,1,failure,no
55,technician,married,secondary,no,303,no,yes,cellular,261,2,-1,0,unknown,no
37,admin.,married,secondary,no,756,yes,no,cellular,207,2,-1,0,unknown,no
32,management,single,tertiary,no,2619,yes,no,unknown,123,14,-1,0,unknown,no
42,management,married,tertiary,no,1161,no,no,cellular,101,5,-1,0,unknown,no
60,retired,married,tertiary,no,81,yes,no,unknown,101,1,-1,0,unknown,no
28,management,married,secondary,no,143,yes,no,cellular,44,13,-1,0,unknown,no
52,housemaid,married,tertiary,no,43,no,no,cellular,32,2,-1,0,unknown,no
55,management,married,tertiary,no,4777,no,yes,unknown,12,3,-1,0,unknown,no
36,services,married,secondary,no,-74,yes,no,cellular,113,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,56,no,no,unknown,481,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,-9,yes,no,unknown,137,3,-1,0,unknown,no
51,management,married,tertiary,no,21574,no,no,unknown,197,3,-1,0,unknown,no
40,services,married,secondary,no,1938,no,no,unknown,37,1,-1,0,unknown,no
36,management,married,tertiary,no,495,no,no,cellular,157,3,97,2,success,yes
35,technician,divorced,secondary,no,308,no,no,cellular,77,2,-1,0,unknown,no
35,management,divorced,tertiary,no,538,yes,no,cellular,109,2,193,4,failure,no
58,technician,married,secondary,no,471,yes,yes,telephone,61,1,-1,0,unknown,no
45,blue-collar,single,secondary,no,0,no,no,cellular,374,2,472,1,success,yes
36,services,married,secondary,no,647,yes,yes,cellular,290,2,-1,0,unknown,no
60,admin.,married,secondary,no,290,yes,no,unknown,583,1,-1,0,unknown,no
50,unemployed,married,secondary,no,36221,no,no,cellular,13,2,-1,0,unknown,no
38,admin.,married,secondary,no,0,yes,no,telephone,284,8,-1,0,unknown,no
56,management,married,tertiary,no,6475,no,no,cellular,200,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,235,yes,no,cellular,482,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,2249,yes,no,telephone,228,1,125,5,failure,no
33,technician,single,tertiary,no,179,yes,no,cellular,432,2,181,4,other,no
81,retired,divorced,primary,no,949,no,no,cellular,188,2,280,1,other,yes
45,technician,divorced,secondary,no,72,yes,no,cellular,115,5,-1,0,unknown,no
29,technician,single,secondary,no,-2,yes,yes,cellular,9,5,-1,0,unknown,no
43,technician,single,secondary,no,54,yes,no,cellular,62,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,2957,yes,no,unknown,392,2,-1,0,unknown,no
40,admin.,married,secondary,no,-666,yes,no,unknown,107,2,-1,0,unknown,no
57,management,married,tertiary,no,29,no,yes,cellular,294,1,-1,0,unknown,no
31,services,divorced,secondary,no,39,yes,no,cellular,13,8,-1,0,unknown,no
46,blue-collar,single,secondary,no,521,yes,no,cellular,502,1,-1,0,unknown,no
39,services,single,secondary,no,1163,yes,no,cellular,432,3,363,2,other,no
53,blue-collar,married,primary,no,570,no,no,cellular,158,4,-1,0,unknown,no
